zip_code,Geographic_Area,Geographic_Length,Population,Income,Median_Income,Age,Female_Population,Female_Population_Pct,Male_Population,Male_Population_Pct,Total_Household_Types,Young_Adult_Maintainers,Young_Adult_Maintainers_Pct,Middle_Age_Maintainers,Middle_Age_Maintainers_Pct,Mature_Maintainers,Mature_Maintainers_Pct,Senior_Maintainers,Senior_Maintainers_Pct,Homeownership,Homeownership_Pct,Rental_Units,Rental_Units_Pct,Band_Housing,Band_Housing_Pct,Households,African_American_Population,African_American_Population_Pct,Asian_Population,Asian_Population_Pct,Latin_American_Population,Latin_American_Population_Pct,Arab_Population,Arab_Population_Pct,Filipino_Population,Filipino_Population_Pct,South_Asian_Population,South_Asian_Population_Pct,Southeast_Asian_Population,Southeast_Asian_Population_Pct,Japanese_Population,Japanese_Population_Pct,Korean_Population,Korean_Population_Pct,West_Asian_Population,West_Asian_Population_Pct,Total_Minority_Population,Total_Minority_Population_Pct,Labor_Participation_Rate,Employment_Rate,Unemployment_Rate,Condo_Units,Condo_Ownership_Pct,Non_Condo_Units,Non_Condo_Pct,Total_Condo_Status_Households,Single_Detached_Houses,Single_Detached_House_Pct,Semi_Detached_Houses,Semi_Detached_House_Pct,Row_Houses,Row_House_Pct,Large_Apartments,Large_Apartment_Pct,Small_Apartments,Small_Apartment_Pct,Movable_Dwellings,Movable_Dwelling_Pct,Other_Single_Attached_Houses,Other_Attached_House_Pct,Duplex_Apartments,Duplex_Apt_Pct,Old_Housing_Pct,Housing_1961_1980_Pct,Housing_1981_1990_Pct,Housing_1991_2000_Pct,Housing_2001_2005_Pct,Housing_2006_2010_Pct,Housing_2011_2016_Pct,Housing_2016_2021_Pct,Old_Housing,Housing_1961_1980,Housing_1981_1990,Housing_1991_2000,Housing_2001_2005,Housing_2006_2010,Housing_2011_2016,Housing_2016_2021,Recent_Population_Change,Recent_Income_Change,Prior_Year_Population_Change,Prior_Year_Income_Change,Two_Year_Prior_Population_Change,Next_Year_Population_Change_Projection,Next_Year_Income_Change_Projection,Two_Year_Population_Change_Projection,Two_Year_Income_Change_Projection,Three_Year_Population_Change_Projection,Three_Year_Income_Change_Projection,Married_Population,Married_Population_Pct,Single_Population,Single_Population_Pct,Divorced_Population,Divorced_Population_Pct,Separated_Population,Separated_Population_Pct,Widowed_Population,Widowed_Population_Pct,Common_Law_Population,Common_Law_Population_Pct,Combined_Married_Population,Combined_Married_Population_Pct,Not_Married_Population,Not_Married_Population_Pct,Property_Tax_Total,Avg_Property_Tax,Mortgage_Payments_Total,Avg_Mortgage_Payment,Condo_Fees_Total,Avg_Condo_Fees,Total_Income,Current_Year_Total_Income,Discretionary_Income,Disposable_Income,Financial_Services_Total,Avg_Financial_Services,Bank_Service_Charges_Total,Avg_Bank_Service_Charges,Mortgage_Applications,Mortgage_Approvals,latitude,longitude
C1C,87357114.0,73616.5069196598,5268.0,228015476.26,112210.84,48.7,2587.0,49.31,2659.0,50.69,127131810.33,444.0,21.85,358.0,17.62,320.0,15.75,298.0,14.67,1358.0,66.83,674.0,33.17,0.0,0.0,2032.0,74.0,1.41,124.0,2.36,18.0,0.34,239.0,4.56,26.0,0.5,476.0,9.07,70.0,1.33,0.0,0.0,0.0,0.0,13.0,0.25,1042.0,19.86,69.8,92.3,7.7,37.0,1.82,1995.0,98.18,2032.0,289.0,14.22,62.0,3.05,1.0,0.05,373756.93,183.94,262.0,12.89,1.0,0.05,184.0,9.06,213.0,12.12,7.22,1.65,7.85,28.27,12.74,15.36,6.54,9.84,127.0,29.0,138.0,497.0,224.0,270.0,115.0,173.0,2.2,2.1,4.2,6.9,3.7,2.3,2.0,2.0,3.2,1.9,3.5,1990.0,44.37,1381.0,30.79,206.0,4.59,130.0,2.9,194.0,4.33,585.0,13.04,2575.0,57.41,1910.0,42.59,3144780.74,1547.63,10227703.43,5033.32,60527.35,29.79,2032.0,230523361.4,175182158.3,96128.17,1140229.27,561.14,1198.0,58.96,21.0,0.0,5.027388922702373,5.569080949482653
C1E,312842998.0,133055.79220855,15143.0,675026262.04,119265.87,51.4,7334.0,49.68,7427.0,50.32,372470096.7,870.0,15.37,962.0,17.0,1227.0,21.68,989.0,17.47,4014.0,70.92,1646.0,29.08,0.0,0.0,5660.0,370.0,2.51,1042.0,7.06,50.0,0.34,136.0,0.92,77.0,0.52,688.0,4.66,245.0,1.66,13.0,0.09,14.0,0.09,30.0,0.2,2669.0,18.08,66.9,91.6,8.4,181.0,3.2,5479.0,96.8,5660.0,307.0,5.42,167.0,2.95,8.0,0.14,1104166.38,195.08,936.0,16.54,0.0,0.0,172.0,3.04,449.0,8.98,10.14,1.38,9.3,19.96,15.86,16.86,8.52,10.34,507.0,69.0,465.0,998.0,793.0,843.0,426.0,517.0,1.9,1.5,4.2,6.2,3.3,2.7,2.1,2.4,3.2,2.3,3.4,6446.0,51.15,3635.0,28.85,526.0,4.17,301.0,2.39,597.0,4.74,1097.0,8.71,7543.0,59.86,5058.0,40.14,8915979.68,1575.26,28315110.31,5002.67,202372.2,35.75,5660.0,673158298.67,507396321.16,98476.85,3519178.97,621.76,3991.0,70.51,38.0,1.0,6.667681071211199,6.835057821059039
C1N,300150084.0,114448.67589288,20735.0,871879978.28,98641.72,56.5,10314.0,50.94,9932.0,49.06,504418757.1,1254.0,14.19,1198.0,13.55,1419.0,16.05,1642.0,18.58,4907.0,55.52,3932.0,44.48,0.0,0.0,8839.0,152.0,0.75,244.0,1.21,101.0,0.5,98.0,0.48,496.0,2.45,604.0,2.98,182.0,0.9,26.0,0.13,24.0,0.12,0.0,0.0,1958.0,9.67,63.6,90.3,9.7,230.0,2.6,8609.0,97.4,8839.0,855.0,9.67,869.0,9.83,20.0,0.23,1467136.2,166.0,1580.0,17.88,50.0,0.57,565.0,6.39,537.0,6.63,4.9,3.22,27.55,26.44,11.69,12.58,5.32,4.88,397.0,261.0,2231.0,2141.0,947.0,1019.0,431.0,395.0,1.3,1.7,2.3,6.5,2.5,1.4,2.0,1.2,3.1,0.9,3.3,7832.0,45.11,4908.0,28.27,1067.0,6.15,647.0,3.73,1283.0,7.39,1624.0,9.35,9456.0,54.47,7905.0,45.53,10180069.99,1151.85,28801593.6,3258.84,299709.68,33.91,8839.0,871028218.37,681940856.06,75827.54,4659370.18,527.2,4613.0,52.19,32.0,0.0,6.60377358490566,6.5489957395009135
E1A,206819834.0,100143.932125174,55973.0,2507325244.46,109164.17,48.5,27438.0,50.27,27140.0,49.73,1368209300.16,4235.0,18.44,4460.0,19.42,4016.0,17.49,3325.0,14.48,13823.0,60.18,9146.0,39.82,0.0,0.0,22968.0,2985.0,5.47,229.0,0.42,437.0,0.8,1326.0,2.43,809.0,1.48,1137.0,2.08,243.0,0.45,41.0,0.08,296.0,0.54,20.0,0.04,7890.0,14.46,65.6,93.7,6.3,1927.0,8.39,21041.0,91.61,22968.0,2867.0,12.48,1338.0,5.83,47.0,0.2,4350749.44,189.42,6323.0,27.53,404.0,1.76,390.0,1.7,2120.0,10.3,10.34,5.43,10.53,18.88,10.36,13.55,11.23,14.8,2129.0,1119.0,2169.0,3888.0,2134.0,2790.0,2313.0,3048.0,2.6,1.0,4.3,5.0,5.1,2.9,2.3,2.6,3.6,2.3,3.9,19828.0,42.77,13493.0,29.1,2566.0,5.53,1575.0,3.4,2254.0,4.86,6645.0,14.33,26472.0,57.1,19888.0,42.9,33685727.32,1466.57,112077912.38,4879.53,2249536.15,97.94,22968.0,2507532095.59,1890109564.19,83784.65,10908531.22,474.92,10365.0,45.13,165.0,9.0,6.138161898965308,6.293365794278758
E1B,70184348.0,54937.963976329,21806.0,963313673.58,108134.75,55.9,11113.0,51.69,10386.0,48.31,546745905.14,1085.0,12.18,1373.0,15.41,1666.0,18.7,1649.0,18.51,6721.0,75.45,2187.0,24.55,0.0,0.0,8908.0,389.0,1.81,34.0,0.16,73.0,0.34,44.0,0.2,233.0,1.08,467.0,2.17,96.0,0.45,0.0,0.0,146.0,0.68,34.0,0.16,1586.0,7.38,62.5,93.4,6.6,592.0,6.65,8316.0,93.35,8908.0,715.0,8.03,502.0,5.64,1.0,0.01,1600464.44,179.67,1453.0,16.31,70.0,0.79,396.0,4.45,450.0,5.2,7.91,1.88,11.51,37.51,11.07,10.63,7.21,8.95,684.0,163.0,996.0,3245.0,958.0,920.0,624.0,774.0,0.6,1.0,1.1,5.0,2.1,0.6,2.0,0.6,3.2,0.6,3.6,9161.0,49.66,4291.0,23.26,1100.0,5.96,607.0,3.29,1284.0,6.96,2006.0,10.87,11167.0,60.53,7282.0,39.47,17069913.33,1916.25,46126263.76,5178.07,819275.18,91.97,8908.0,963249884.25,751664548.02,91341.46,4971983.96,558.15,5603.0,62.9,66.0,3.0,4.735240413877055,4.844796104686549
E1C,26132470.0,33500.1689732199,29064.0,982742946.94,72451.49,47.1,13687.0,48.7,14416.0,51.3,562543704.42,2863.0,21.11,2422.0,17.86,1792.0,13.21,2071.0,15.27,4916.0,36.24,8648.0,63.76,0.0,0.0,13564.0,1791.0,6.37,83.0,0.3,319.0,1.14,735.0,2.62,677.0,2.41,1827.0,6.5,226.0,0.8,85.0,0.3,9.0,0.03,15.0,0.05,6057.0,21.55,60.8,91.6,8.4,807.0,5.95,12757.0,94.05,13564.0,738.0,5.44,266.0,1.96,55.0,0.41,1962739.26,144.7,6438.0,47.46,422.0,3.11,0.0,0.0,358.0,2.88,4.64,10.92,33.95,28.68,10.44,11.18,4.41,3.83,577.0,1359.0,4224.0,3568.0,1299.0,1391.0,548.0,476.0,1.7,0.8,3.4,4.7,4.2,1.9,2.1,1.7,3.4,1.5,3.7,7500.0,30.42,9962.0,40.4,1544.0,6.26,993.0,4.03,1313.0,5.32,3346.0,13.57,10846.0,43.99,13812.0,56.01,9550761.41,704.13,30711584.47,2264.2,1913425.97,141.07,13564.0,980061249.94,791246974.16,58657.52,4612391.15,340.05,4194.0,30.92,118.0,9.0,2.9306147291539864,3.460133901399878
E1E,68691064.0,49037.6260298892,13955.0,600302743.12,99634.56,51.2,6897.0,50.52,6756.0,49.48,336709657.97,883.0,14.66,1118.0,18.56,1119.0,18.57,926.0,15.37,3782.0,62.77,2244.0,37.24,0.0,0.0,6025.0,486.0,3.56,52.0,0.38,148.0,1.08,113.0,0.83,210.0,1.54,512.0,3.75,191.0,1.4,0.0,0.0,162.0,1.19,20.0,0.15,1928.0,14.12,61.7,92.9,7.1,226.0,3.75,5799.0,96.25,6025.0,886.0,14.71,78.0,1.29,6.0,0.1,1058378.94,175.66,1186.0,19.68,501.0,8.32,310.0,5.15,381.0,6.89,8.83,3.74,25.43,32.27,9.73,8.19,3.78,4.88,488.0,207.0,1406.0,1784.0,538.0,453.0,209.0,270.0,1.8,1.1,3.7,5.3,4.3,2.1,2.4,1.8,3.5,1.6,3.7,4969.0,42.56,3374.0,28.9,772.0,6.61,438.0,3.75,640.0,5.48,1481.0,12.69,6450.0,55.25,5224.0,44.75,8976311.2,1489.84,26367466.74,4376.34,911836.56,151.34,6025.0,602503475.52,465263523.58,80189.72,2980130.51,494.63,2835.0,47.05,36.0,1.0,4.689592209373098,4.589166159464394
E1G,938528994.0,149902.094131319,28236.0,1280885489.52,124970.89,49.6,13839.0,49.43,14161.0,50.58,699742155.53,1472.0,14.36,2260.0,22.05,2384.0,23.26,1579.0,15.41,8670.0,84.59,1579.0,15.41,0.0,0.0,10249.0,1107.0,3.95,546.0,1.95,187.0,0.67,197.0,0.7,326.0,1.16,925.0,3.3,315.0,1.13,3.0,0.01,446.0,1.59,93.0,0.33,4187.0,14.95,68.4,94.6,5.4,293.0,2.86,9957.0,97.15,10249.0,2264.0,22.09,137.0,1.34,7.0,0.07,2067533.17,201.71,819.0,7.99,0.0,0.0,182.0,1.78,854.0,9.45,12.99,2.75,3.76,17.77,11.92,16.15,10.98,16.98,1174.0,249.0,340.0,1607.0,1078.0,1460.0,993.0,1535.0,3.2,1.0,4.9,4.9,5.7,3.4,2.2,3.0,3.5,2.7,3.8,12294.0,52.97,5684.0,24.49,1096.0,4.72,650.0,2.8,847.0,3.65,2640.0,11.37,14934.0,64.34,8277.0,35.66,22912571.36,2235.37,74084382.69,7227.74,1095648.5,106.89,10249.0,1282773614.86,974708844.71,107765.74,6392373.09,623.65,6561.0,64.02,100.0,7.0,7.790626902008521,7.048082775410834
E1H,580140834.0,187387.682961767,8901.0,400621962.55,108534.53,55.5,4285.0,48.41,4567.0,51.59,227772545.92,439.0,11.89,639.0,17.31,645.0,17.47,830.0,22.49,3321.0,89.98,371.0,10.05,0.0,0.0,3691.0,97.0,1.1,0.0,0.0,8.0,0.09,0.0,0.0,37.0,0.42,30.0,0.34,0.0,0.0,10.0,0.11,0.0,0.0,0.0,0.0,237.0,2.68,62.5,92.7,7.3,75.0,2.03,3616.0,97.97,3691.0,57.0,1.54,32.0,0.87,4.0,0.11,715269.01,193.79,108.0,2.93,0.0,0.0,1218.0,33.0,236.0,6.9,6.81,1.26,9.03,21.81,17.8,23.56,8.59,5.47,233.0,43.0,309.0,746.0,609.0,806.0,294.0,187.0,1.6,0.9,3.3,5.0,3.9,2.4,2.1,2.1,3.3,2.0,3.4,3628.0,47.34,1742.0,22.73,501.0,6.54,262.0,3.42,351.0,4.58,1178.0,15.37,4806.0,62.72,2857.0,37.28,5976245.93,1619.14,19202799.12,5202.6,265508.51,71.93,3691.0,401681879.4,308553896.06,86834.23,1941480.31,526.0,2227.0,60.34,17.0,0.0,7.407181984175289,7.461959829580036
E1J,350175098.0,121940.983360577,4024.0,180286627.73,117605.87,56.9,1988.0,49.4,2036.0,50.6,102915754.26,149.0,9.72,268.0,17.48,266.0,17.35,334.0,21.79,1444.0,94.19,89.0,5.81,0.0,0.0,1533.0,0.0,0.0,48.0,1.19,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2.26,59.7,93.0,7.0,7.0,0.46,1526.0,99.54,1533.0,21.0,1.37,0.0,0.0,1.0,0.07,315570.92,205.85,0.0,0.0,0.0,0.0,76.0,4.96,86.0,5.94,6.97,1.86,12.42,26.78,14.35,16.7,6.07,10.84,101.0,27.0,180.0,388.0,208.0,242.0,88.0,157.0,1.5,0.5,1.9,4.4,2.8,1.1,1.8,1.1,3.1,0.7,3.5,1931.0,57.05,641.0,18.94,187.0,5.52,65.0,1.92,196.0,5.79,364.0,10.75,2296.0,67.83,1090.0,32.2,3180496.26,2074.69,9258047.56,6039.17,80139.73,52.28,1533.0,179752554.55,139877764.93,97821.42,966783.85,630.65,1405.0,91.65,9.0,0.0,6.765063907486305,6.670724284844796
E1N,2124196490.0,377390.830094795,11581.0,469509466.46,90607.91,60.5,5862.0,51.57,5505.0,48.43,284501451.34,514.0,9.92,685.0,13.22,762.0,14.7,1051.0,20.28,3738.0,72.13,1443.0,27.85,0.0,0.0,5182.0,16.0,0.14,20.0,0.18,17.0,0.15,16.0,0.14,72.0,0.63,81.0,0.71,9.0,0.08,0.0,0.0,7.0,0.06,0.0,0.0,248.0,2.18,56.1,87.6,12.4,48.0,0.93,5134.0,99.07,5182.0,319.0,6.16,36.0,0.69,16.0,0.31,922865.61,178.09,608.0,11.73,0.0,0.0,292.0,5.63,132.0,2.65,3.23,2.0,30.23,32.39,14.51,9.36,4.09,3.55,161.0,100.0,1508.0,1616.0,724.0,467.0,204.0,177.0,0.1,0.7,0.4,4.6,1.2,-0.1,1.9,0.0,3.1,-0.1,3.4,4791.0,48.61,2467.0,25.03,532.0,5.4,384.0,3.9,862.0,8.75,819.0,8.31,5610.0,56.93,4245.0,43.07,5211197.15,1005.63,15447482.79,2980.99,183395.01,35.39,5182.0,472335246.89,377588971.81,71981.2,2702333.13,521.48,3808.0,73.49,20.0,0.0,8.496652465003043,8.612294583079732
E1V,2015933400.0,406409.330216881,14640.0,606815516.97,93570.33,58.9,7402.0,51.83,6878.0,48.17,365914192.58,681.0,10.5,799.0,12.32,1097.0,16.92,1254.0,19.34,4827.0,74.43,1448.0,22.33,210.0,3.24,6485.0,125.0,0.88,23.0,0.16,15.0,0.11,27.0,0.19,202.0,1.41,99.0,0.69,14.0,0.1,0.0,0.0,9.0,0.06,0.0,0.0,549.0,3.84,57.9,88.3,11.7,143.0,2.21,6132.0,94.56,6485.0,120.0,1.85,29.0,0.45,4.0,0.06,1184978.72,182.73,927.0,14.29,0.0,0.0,511.0,7.88,209.0,3.39,3.13,1.56,22.13,33.81,16.31,13.5,3.76,3.97,193.0,96.0,1365.0,2086.0,1006.0,833.0,232.0,245.0,0.4,0.6,0.9,4.5,1.7,-0.1,1.7,-0.1,3.2,-0.2,3.5,5994.0,48.59,3093.0,25.07,728.0,5.9,433.0,3.51,1044.0,8.46,1045.0,8.47,7039.0,57.06,5298.0,42.94,6776206.81,1044.9,20756021.65,3200.62,218792.57,33.74,6485.0,608284521.58,484454213.47,73398.39,3438068.87,530.16,4792.0,73.89,33.0,1.0,8.435788192331103,8.69750456482045
E1W,385267272.0,188005.114937713,7268.0,314114798.59,90785.83,62.8,3550.0,50.5,3480.0,49.5,194467889.17,278.0,8.03,350.0,10.12,514.0,14.86,771.0,22.28,2688.0,77.69,772.0,22.31,0.0,0.0,3460.0,51.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.77,54.1,88.2,11.8,189.0,5.46,3271.0,94.54,3460.0,63.0,1.82,58.0,1.68,43.0,1.24,552504.62,159.68,261.0,7.54,14.0,0.4,150.0,4.34,79.0,2.36,3.65,1.79,19.67,37.04,18.68,11.93,2.69,3.95,122.0,60.0,658.0,1239.0,625.0,399.0,90.0,132.0,-0.1,0.7,0.4,4.5,1.0,-0.7,1.8,-0.5,2.9,-0.7,3.1,2234.0,35.16,1724.0,27.13,383.0,6.03,283.0,4.45,546.0,8.59,1184.0,18.63,3419.0,53.81,2935.0,46.19,3315921.37,958.36,9075849.52,2623.08,76584.33,22.13,3460.0,314014008.99,252790146.33,69752.35,1844456.15,533.08,2811.0,81.24,15.0,0.0,6.902008520998174,7.468046256847231
E1X,1022899540.0,238222.632857945,14521.0,563235149.18,85731.27,60.3,7071.0,50.03,7063.0,49.97,346947819.73,591.0,9.0,758.0,11.54,1024.0,15.59,1536.0,23.38,4993.0,76.0,1577.0,24.0,0.0,0.0,6570.0,22.0,0.16,0.0,0.0,0.0,0.0,19.0,0.13,79.0,0.56,18.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.98,55.0,88.4,11.6,555.0,8.45,6015.0,91.55,6570.0,343.0,5.22,67.0,1.02,26.0,0.4,1063862.59,161.93,846.0,12.88,0.0,0.0,268.0,4.08,243.0,3.86,6.17,2.64,15.91,33.91,16.15,13.13,5.26,5.61,388.0,166.0,1001.0,2133.0,1016.0,826.0,331.0,353.0,-0.1,0.5,0.3,4.4,0.7,-0.7,1.7,-0.7,3.0,-0.6,3.4,4401.0,35.06,3741.0,29.8,622.0,4.95,525.0,4.18,937.0,7.46,2328.0,18.55,6729.0,53.6,5824.0,46.4,5836133.51,888.3,18366005.12,2795.43,149192.94,22.71,6570.0,563829874.67,457676811.51,67884.9,3186541.97,485.01,4846.0,73.76,12.0,0.0,7.863664029214851,7.90626902008521
E2A,4277512018.0,458082.65268243,17987.0,716642380.73,85518.67,60.4,8767.0,50.39,8630.0,49.61,431014792.19,874.0,10.43,832.0,9.93,1200.0,14.32,1819.0,21.71,5722.0,68.28,2625.0,31.32,33.0,0.39,8380.0,358.0,2.06,55.0,0.32,96.0,0.55,44.0,0.25,106.0,0.61,181.0,1.04,74.0,0.43,0.0,0.0,25.0,0.14,0.0,0.0,941.0,5.41,52.8,89.1,10.9,408.0,4.87,7939.0,94.74,8380.0,263.0,3.14,429.0,5.12,36.0,0.43,1312911.5,156.67,1345.0,16.05,0.0,0.0,117.0,1.4,180.0,2.21,3.48,6.67,21.5,40.15,15.23,10.93,3.06,3.44,283.0,543.0,1750.0,3268.0,1240.0,890.0,249.0,280.0,0.1,0.6,0.5,4.6,1.0,-0.3,1.8,-0.4,3.1,-0.6,3.4,6776.0,43.73,3807.0,24.57,889.0,5.74,605.0,3.9,1350.0,8.71,2067.0,13.34,8843.0,57.07,6651.0,42.93,8272885.17,987.22,22167691.73,2645.31,371819.66,44.37,8380.0,716526986.25,572036347.26,66026.96,4284177.43,511.24,5631.0,67.2,41.0,3.0,8.940961655508218,8.81314668289714
E2E,50025014.0,46732.5069196598,20458.0,1189189620.69,150539.95,56.5,10430.0,51.64,9766.0,48.36,651803451.23,881.0,11.15,1174.0,14.86,1563.0,19.79,1640.0,20.76,6628.0,83.91,1272.0,16.1,0.0,0.0,7899.0,276.0,1.37,406.0,2.01,39.0,0.19,58.0,0.29,215.0,1.06,178.0,0.88,45.0,0.22,25.0,0.12,150.0,0.74,10.0,0.05,1557.0,7.71,63.7,94.0,6.0,300.0,3.8,7600.0,96.21,7899.0,147.0,1.86,291.0,3.68,7.0,0.09,1460886.33,184.95,978.0,12.38,0.0,0.0,0.0,0.0,425.0,5.61,5.32,3.66,8.22,31.7,19.82,9.95,9.43,9.96,403.0,277.0,622.0,2400.0,1500.0,753.0,714.0,754.0,0.4,0.9,0.5,4.7,1.2,-0.1,1.9,0.0,3.1,0.1,3.3,9965.0,59.09,3703.0,21.96,801.0,4.75,395.0,2.34,927.0,5.5,1073.0,6.36,11037.0,65.45,5826.0,34.55,22692369.36,2872.82,52566018.5,6654.77,827481.79,104.76,7899.0,1190740558.27,875508358.29,114619.62,7827862.32,990.99,6178.0,78.21,68.0,6.0,4.150943396226415,4.433962264150944
E2G,69437706.0,63840.5069196598,5982.0,298849854.15,130955.89,56.0,3008.0,51.03,2887.0,48.97,161493011.75,235.0,10.3,381.0,16.7,396.0,17.35,456.0,19.98,2057.0,90.14,225.0,9.86,0.0,0.0,2282.0,56.0,0.95,62.0,1.05,55.0,0.93,0.0,0.0,0.0,0.0,81.0,1.37,7.0,0.12,0.0,0.0,0.0,0.0,4.0,0.07,284.0,4.82,62.5,94.2,5.8,17.0,0.74,2265.0,99.26,2282.0,7.0,0.31,0.0,0.0,2.0,0.09,421045.49,184.51,99.0,4.34,0.0,0.0,443.0,19.41,170.0,7.96,8.85,4.17,4.12,28.2,18.59,11.52,8.62,12.13,189.0,89.0,88.0,602.0,397.0,246.0,184.0,259.0,1.1,0.2,1.1,4.3,1.8,-0.3,1.7,-0.1,3.0,0.0,3.3,2774.0,57.72,992.0,20.64,247.0,5.14,109.0,2.27,284.0,5.91,400.0,8.32,3174.0,66.04,1632.0,33.96,5428793.83,2378.96,15555154.07,6816.46,130991.72,57.4,2282.0,298594455.75,221952271.2,110667.64,1734775.6,760.2,1641.0,71.91,17.0,1.0,4.716981132075472,5.27084601339014
E2H,49278372.0,45004.3379464398,5139.0,304698721.57,148856.78,57.0,2598.0,50.97,2499.0,49.03,164498546.42,210.0,10.26,311.0,15.19,364.0,17.78,467.0,22.81,1621.0,79.19,426.0,20.81,0.0,0.0,2047.0,36.0,0.71,19.0,0.37,3.0,0.06,24.0,0.47,8.0,0.16,129.0,2.53,4.0,0.08,0.0,0.0,0.0,0.0,3.0,0.06,230.0,4.51,59.0,92.4,7.6,39.0,1.91,2007.0,98.05,2047.0,15.0,0.73,16.0,0.78,0.0,0.0,392409.37,191.7,243.0,11.87,3.0,0.15,97.0,4.74,40.0,2.04,1.94,5.82,33.49,41.6,10.92,5.56,2.6,1.84,38.0,114.0,656.0,815.0,214.0,109.0,51.0,36.0,0.5,0.5,1.1,4.4,1.7,0.4,1.7,0.3,2.8,0.4,3.4,2155.0,50.57,1146.0,26.9,235.0,5.52,118.0,2.77,231.0,5.42,377.0,8.85,2531.0,59.4,1730.0,40.6,5338642.93,2608.03,11344378.25,5541.95,169145.5,82.63,2047.0,302774867.12,218971827.78,100206.1,2166207.78,1058.24,1554.0,75.92,10.0,0.0,4.105295191722459,4.2939744370054775
E2J,67944422.0,55496.1689732199,17091.0,659908247.16,83978.37,53.2,8906.0,52.43,8079.0,47.57,386198201.96,1169.0,14.88,1324.0,16.85,1328.0,16.9,1246.0,15.86,4509.0,57.38,3349.0,42.62,0.0,0.0,7858.0,407.0,2.4,82.0,0.48,98.0,0.58,41.0,0.24,791.0,4.66,575.0,3.39,12.0,0.07,9.0,0.05,9.0,0.05,15.0,0.09,2056.0,12.1,59.4,92.5,7.5,372.0,4.73,7486.0,95.27,7858.0,354.0,4.5,441.0,5.61,14.0,0.18,1145998.28,145.84,1411.0,17.96,1120.0,14.25,281.0,3.58,121.0,1.65,3.72,10.12,20.59,46.41,10.19,9.18,2.67,5.6,273.0,743.0,1512.0,3408.0,748.0,674.0,196.0,411.0,1.1,1.2,2.1,5.1,2.2,1.0,2.4,1.0,3.5,0.8,3.7,5914.0,40.37,4334.0,29.58,979.0,6.68,659.0,4.5,1123.0,7.67,1641.0,11.2,7555.0,51.57,7096.0,48.44,10084255.64,1283.31,26412444.37,3361.22,746828.72,95.04,7858.0,657268950.45,533376902.77,70646.9,3651658.88,464.71,3432.0,43.68,56.0,4.0,4.662203286670724,4.878271454656117
E2K,91090324.0,51209.2717420663,20529.0,758264152.89,84441.13,51.5,10004.0,51.14,9558.0,48.86,440458248.32,1462.0,16.28,1641.0,18.27,1343.0,14.96,1608.0,17.91,3870.0,43.1,5110.0,56.9,0.0,0.0,8980.0,725.0,3.71,669.0,3.42,243.0,1.24,974.0,4.98,118.0,0.6,1121.0,5.73,179.0,0.92,0.0,0.0,161.0,0.82,278.0,1.42,4696.0,24.01,55.6,91.9,8.1,853.0,9.5,8127.0,90.5,8980.0,335.0,3.73,957.0,10.66,10.0,0.11,1309107.17,145.78,3850.0,42.87,511.0,5.69,64.0,0.71,346.0,4.16,5.36,10.39,33.61,30.68,7.38,8.63,4.38,5.8,446.0,864.0,2795.0,2551.0,614.0,718.0,364.0,482.0,1.5,1.0,2.4,4.9,2.8,1.2,2.3,1.0,3.8,1.0,4.0,6181.0,37.68,5714.0,34.84,1040.0,6.34,663.0,4.04,1125.0,6.86,1682.0,10.25,7862.0,47.93,8541.0,52.07,10228350.99,1139.01,24621454.66,2741.81,1281431.96,142.7,8980.0,758471248.46,606274955.22,64603.17,4622961.79,514.81,2345.0,26.11,60.0,6.0,5.09433962264151,4.680462568472307
E2L,3733210.0,9060.16897321992,9062.0,327385720.45,65150.0,45.8,4216.0,48.37,4500.0,51.63,189668462.25,1231.0,24.5,841.0,16.74,762.0,15.16,776.0,15.44,805.0,16.02,4220.0,83.98,0.0,0.0,5025.0,535.0,6.14,130.0,1.49,76.0,0.87,258.0,2.96,13.0,0.15,465.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,17.63,59.7,90.8,9.2,397.0,7.9,4628.0,92.1,5025.0,68.0,1.35,179.0,3.56,66.0,1.31,685780.58,136.47,3560.0,70.85,701.0,13.95,5.0,0.1,40.0,0.87,3.52,6.22,58.51,17.58,8.05,6.2,1.98,3.29,162.0,286.0,2689.0,808.0,370.0,285.0,91.0,151.0,1.8,1.2,2.8,5.5,3.0,1.1,2.4,0.9,3.9,1.0,4.0,1717.0,22.01,3434.0,44.01,655.0,8.4,356.0,4.56,387.0,4.96,1253.0,16.06,2970.0,38.07,4832.0,61.93,1396135.87,277.84,5046845.07,1004.35,724103.53,144.1,5025.0,327377748.89,263469981.78,49215.17,1638554.78,326.08,143.0,2.85,40.0,6.0,0.2830188679245283,0.2647595861229458
